t	x	y	theta	v	omega	v	omega
21.607	6.93451	7.37505	1.00261	0.499986	0.00651083	0.5	0.0289135
21.628	6.93989	7.38348	1.00279	0.499995	0.00889445	0.5	0.0289135
21.648	6.94526	7.39191	1.00304	0.499997	0.0127731	0.5	0.0289135
21.669	6.95091	7.40077	1.00328	0.500006	0.0115962	0.5	0.0289135
21.689	6.95655	7.40962	1.00352	0.499966	0.0118252	0.5	0.0289135
21.71	6.96192	7.41806	1.00375	0.500027	0.0119336	0.5	0.0289135
21.73	6.9673	7.42649	1.00399	0.499994	0.0111558	0.5	0.0289135
21.75	6.97266	7.43493	1.00421	0.499957	0.0115786	0.5	0.0289135
21.771	6.9783	7.44379	1.00446	0.500017	0.0118758	0.5	0.0289135
21.791	6.98366	7.45223	1.00469	0.500096	0.0117057	0.5	0.0337282
21.811	6.98929	7.46109	1.00495	0.499927	0.0131882	0.5	0.0337282
21.831	6.99492	7.46996	1.00524	0.500008	0.0176039	0.5	0.0337282
21.853	7.00028	7.4784	1.00559	0.500127	0.0166663	0.5	0.0337282
21.873	7.00563	7.48685	1.00592	0.499918	0.0159354	0.5	0.0337282
21.887	7.01125	7.49571	1.00625	0.499993	0.0159354	0.5	0.0337282
21.914	7.0166	7.50416	1.00658	0.500163	0.0165927	0.5	0.0337282
21.935	7.02222	7.51304	1.00693	0.499872	0.0164523	0.5	0.0337282
21.956	7.02783	7.52191	1.00728	0.500007	0.0166314	0.5	0.0337282
21.976	7.03317	7.53037	1.00761	0.500178	0.0164795	0.5	0.0337282
21.996	7.0385	7.53882	1.00794	0.499911	0.0165546	0.5	0.0337282
22.017	7.04411	7.5477	1.00829	0.499987	0.0165563	0.5	0.0389253
22.037	7.04944	7.55617	1.00871	0.50014	0.0211126	0.5	0.0389253
22.057	7.05476	7.56463	1.00914	0.499971	0.0216569	0.5	0.0389253
22.077	7.06035	7.57352	1.00959	0.499953	0.0211095	0.5	0.0389253
22.097	7.06568	7.58198	1.01001	0.500078	0.0211547	0.5	0.0389253
22.118	7.07099	7.59045	1.01044	0.50003	0.0220056	0.5	0.0389253
22.138	7.07631	7.59892	1.01088	0.499911	0.0212104	0.5	0.0389253
22.159	7.08188	7.60782	1.01132	0.500071	0.0210651	0.5	0.0389253
22.177	7.08719	7.6163	1.01174	0.500018	0.0218098	0.5	0.042973
22.199	7.09275	7.6252	1.0122	0.499915	0.021368	0.5	0.042973
22.221	7.09832	7.63411	1.01266	0.500042	0.0252248	0.5	0.042973
22.24	7.10361	7.64259	1.01318	0.500009	0.0274772	0.5	0.042973
22.262	7.10916	7.6515	1.01375	0.499965	0.0269541	0.5	0.042973
22.282	7.11445	7.65999	1.01429	0.500024	0.0261926	0.5	0.042973
22.303	7.11999	7.66891	1.01484	0.500013	0.0265841	0.5	0.042973
22.322	7.12527	7.6774	1.01537	0.500025	0.0269986	0.5	0.042973
22.344	7.1308	7.68633	1.01594	0.499956	0.0262509	0.5	0.042973
22.363	7.13607	7.69483	1.01646	0.499971	0.0264036	0.5	0.042973
22.385	7.14159	7.70376	1.01702	0.500051	0.0269574	0.5	0.0442058
22.406	7.14711	7.71269	1.01759	0.49993	0.0268031	0.5	0.0442058
22.427	7.15263	7.72162	1.01817	0.500029	0.0292288	0.5	0.0442058
22.447	7.15787	7.73014	1.01878	0.500066	0.0312608	0.5	0.0442058
22.467	7.16312	7.73865	1.0194	0.499909	0.0308006	0.5	0.0442058
22.488	7.16861	7.7476	1.02004	0.500018	0.0300997	0.5	0.0442058
22.508	7.17384	7.75612	1.02064	0.500142	0.0307028	0.5	0.0442058
22.528	7.17933	7.76507	1.02129	0.499874	0.0307194	0.5	0.0442058
22.55	7.18481	7.77403	1.02193	0.500021	0.0302619	0.5	0.0442058
22.57	7.19003	7.78256	1.02254	0.500137	0.0306221	0.5	0.0442058
22.59	7.1955	7.79152	1.02318	0.499885	0.0306816	0.5	0.0442058
22.612	7.20096	7.80049	1.02382	0.500039	0.0305026	0.5	0.0389604
22.632	7.20616	7.80903	1.02445	0.500152	0.0318775	0.5	0.0389604
22.653	7.21161	7.81801	1.02512	0.499865	0.0318904	0.5	0.0389604
22.674	7.21706	7.82698	1.02579	0.500043	0.0317066	0.5	0.0389604
22.693	7.22224	7.83554	1.02643	0.500079	0.0320558	0.5	0.0389604
22.715	7.22767	7.84452	1.0271	0.499918	0.0317823	0.5	0.0389604
22.735	7.2331	7.85351	1.02776	0.499999	0.0315643	0.5	0.0389604
22.756	7.23827	7.86207	1.0284	0.500074	0.0321221	0.5	0.0389604
22.776	7.24343	7.87064	1.02904	0.499954	0.0319603	0.5	0.0389604
22.796	7.24884	7.87964	1.0297	0.499985	0.0314502	0.5	0.0389604
22.817	7.25399	7.88821	1.03033	0.500029	0.0315364	0.5	0.0340978
22.837	7.25913	7.89678	1.03089	0.499994	0.0271266	0.5	0.0340978
22.857	7.26453	7.90579	1.03143	0.499971	0.0258315	0.5	0.0340978
22.877	7.26966	7.91437	1.03196	0.500016	0.0263821	0.5	0.0340978
22.898	7.27479	7.92296	1.0325	0.500011	0.0271369	0.5	0.0340978
22.918	7.27991	7.93155	1.03303	0.500004	0.026259	0.5	0.0340978
22.939	7.28529	7.94057	1.03357	0.499981	0.0260446	0.5	0.0340978
22.96	7.29066	7.94959	1.03414	0.50003	0.0270776	0.5	0.0340978
22.98	7.29577	7.95818	1.03467	0.500021	0.02656	0.5	0.0300493
23.001	7.30113	7.96721	1.03522	0.499943	0.0269075	0.5	0.0300493
23.021	7.30623	7.97581	1.03575	0.500018	0.0220436	0.5	0.0300493
23.041	7.31158	7.98485	1.03621	0.500021	0.0208191	0.5	0.0300493
23.062	7.31668	7.99345	1.03663	0.499918	0.0219018	0.5	0.0300493
23.082	7.32202	8.00249	1.03709	0.500071	0.02201	0.5	0.0300493
23.103	7.32711	8.0111	1.03753	0.500097	0.0217891	0.5	0.0300493
23.124	7.33244	8.02014	1.03799	0.499887	0.0216834	0.5	0.0300493
23.144	7.33752	8.02876	1.03842	0.500039	0.0218516	0.5	0.0300493
23.164	7.34259	8.03738	1.03886	0.500138	0.0217885	0.5	0.0300493
23.185	7.34792	8.04643	1.03932	0.499867	0.0216744	0.5	0.0250666
23.203	7.35349	8.05591	1.03979	0.500101	0.0217759	0.5	0.0250666
23.226	7.35855	8.06453	1.0402	0.500057	0.0175259	0.5	0.0250666
23.247	7.36386	8.07359	1.04057	0.499898	0.0173163	0.5	0.0250666
23.268	7.36892	8.08222	1.04092	0.500056	0.0177928	0.5	0.0250666
23.288	7.37397	8.09085	1.04127	0.500065	0.0175998	0.5	0.0250666
23.309	7.37928	8.09991	1.04164	0.499907	0.0175837	0.5	0.0250666
23.33	7.38457	8.10898	1.04201	0.500018	0.0178919	0.5	0.0250666
23.35	7.38962	8.11761	1.04237	0.500092	0.0175886	0.5	0.0250666
23.37	7.39466	8.12625	1.04272	0.499915	0.0174197	0.5	0.0250666
23.391	7.39995	8.13532	1.04309	0.500014	0.0181382	0.5	0.0201078
23.411	7.40498	8.14396	1.04345	0.500047	0.0176673	0.5	0.0201078
23.432	7.41026	8.15303	1.04375	0.499906	0.011909	0.5	0.0201078
23.453	7.41554	8.16211	1.04401	0.500027	0.0126304	0.5	0.0201078
23.473	7.42057	8.17075	1.04427	0.499997	0.0133571	0.5	0.0201078
23.492	7.4256	8.1794	1.04453	0.499991	0.0122948	0.5	0.0201078
23.514	7.43087	8.18848	1.04478	0.500003	0.0123192	0.5	0.0201078
23.534	7.43589	8.19713	1.04504	0.499986	0.0132358	0.5	0.0201078
23.555	7.44116	8.20621	1.04531	0.500025	0.0124011	0.5	0.0201078
23.575	7.44617	8.21486	1.04555	0.499989	0.0121633	0.5	0.0201078
23.596	7.45144	8.22395	1.04582	0.499969	0.0130828	0.5	0.0152207
23.616	7.45645	8.2326	1.04609	0.500016	0.0130786	0.5	0.0152207
23.636	7.46146	8.24126	1.04625	0.50004	0.00692394	0.5	0.0152207
23.657	7.46671	8.25035	1.0464	0.49991	0.00754918	0.5	0.0152207
23.678	7.47197	8.25944	1.04657	0.500097	0.0081734	0.5	0.0152207
23.698	7.47697	8.26809	1.04672	0.500005	0.00735839	0.5	0.0152207
23.718	7.48223	8.27718	1.04689	0.49992	0.00794966	0.5	0.0152207
23.739	7.48723	8.28584	1.04705	0.500038	0.00790959	0.5	0.0152207
23.759	7.49223	8.2945	1.0472	0.500068	0.00746875	0.5	0.0152207
23.779	7.49723	8.30316	1.04735	0.499895	0.00775145	0.5	0.0152207
23.799	7.50248	8.31226	1.04751	0.500034	0.00783668	0.5	0.0102385
23.82	7.50748	8.32092	1.04767	0.500121	0.00784116	0.5	0.0102385
23.841	7.51272	8.33002	1.04772	0.499878	0.00225908	0.5	0.0102385
23.862	7.51797	8.33911	1.04778	0.500037	0.00288505	0.5	0.0102385
23.882	7.52296	8.34778	1.04784	0.50011	0.00280131	0.5	0.0102385
23.903	7.5282	8.35687	1.0479	0.49987	0.00289974	0.5	0.0102385
23.924	7.53345	8.36597	1.04796	0.500066	0.00274109	0.5	0.0102385
23.944	7.53844	8.37463	1.04801	0.500126	0.00271161	0.5	0.0102385
23.964	7.54368	8.38373	1.04807	0.499892	0.00315379	0.5	0.0102385
23.985	7.54892	8.39283	1.04813	0.500065	0.0026564	0.5	0.0102385
24.005	7.55392	8.4015	1.04819	0.50005	0.00263512	0.5	0.00535267
24.026	7.55916	8.41059	1.04821	0.499912	-0.00202984	0.5	0.00535267
24.047	7.56415	8.41926	1.04817	0.5	-0.00245335	0.5	0.00535267
24.067	7.56914	8.42792	1.04812	0.500026	-0.00237147	0.5	0.00535267
24.085	7.57413	8.43659	1.04808	0.499998	-0.00182529	0.5	0.00535267
24.107	7.57937	8.44569	1.04804	0.499975	-0.00192824	0.5	0.00535267
24.128	7.58437	8.45435	1.048	0.500016	-0.00245857	0.5	0.00535267
24.148	7.58961	8.46345	1.04795	0.499984	-0.00217525	0.5	0.00535267
24.168	7.5946	8.47211	1.04791	0.499984	-0.00159462	0.5	0.00535267
24.19	7.59985	8.48121	1.04787	0.499988	-0.00236851	0.5	0.00535267
24.209	7.60484	8.48987	1.04782	0.500043	-0.00268385	0.5	0.000633792
24.23	7.61009	8.49897	1.04772	0.500013	-0.00705689	0.5	0.000633792
24.251	7.61508	8.50763	1.04758	0.499942	-0.00691713	0.5	0.000633792
24.272	7.62033	8.51673	1.04743	0.500075	-0.00744672	0.5	0.000633792
24.292	7.62533	8.52539	1.04729	0.500052	-0.00682522	0.5	0.000633792
24.313	7.63058	8.53448	1.04714	0.499932	-0.00680673	0.5	0.000633792
24.334	7.63583	8.54357	1.04699	0.500066	-0.00733101	0.5	0.000633792
24.354	7.64083	8.55223	1.04685	0.500015	-0.00700719	0.5	0.000633792
24.374	7.64584	8.56089	1.04671	0.499911	-0.00683809	0.5	0.000633792
24.395	7.65109	8.56998	1.04657	0.500025	-0.00687226	0.5	0
24.415	7.6561	8.57864	1.04643	0.500103	-0.00702648	0.5	0
24.435	7.6611	8.58729	1.04622	0.499897	-0.01216	0.5	0
24.456	7.66636	8.59638	1.04596	0.500018	-0.0119394	0.5	0
24.476	7.67138	8.60503	1.04573	0.500125	-0.0115666	0.5	0
24.497	7.67664	8.61412	1.04549	0.499882	-0.0117014	0.5	0
24.518	7.68191	8.6232	1.04524	0.500018	-0.0117539	0.5	0
24.538	7.68692	8.63185	1.045	0.500094	-0.0118662	0.5	0
24.559	7.6922	8.64093	1.04476	0.499912	-0.0116478	0.5	0
24.579	7.69747	8.65001	1.04451	0.499986	-0.0118693	0.5	0
24.6	7.70249	8.65866	1.04427	0.50008	-0.0119023	0.5	-0.0209478
24.62	7.70752	8.66731	1.04405	0.499961	-0.0112149	0.5	-0.0209478
24.641	7.7128	8.67638	1.04378	0.499964	-0.0124756	0.5	-0.0209478
24.661	7.71783	8.68502	1.04353	0.500074	-0.0126989	0.5	-0.0209478
24.68	7.72286	8.69366	1.04329	0.499993	-0.0119968	0.5	-0.0209478
24.702	7.72815	8.70274	1.04304	0.499957	-0.0126787	0.5	-0.0209478
24.721	7.73319	8.71138	1.04278	0.500062	-0.0126787	0.5	-0.0209478
24.743	7.73848	8.72044	1.04252	0.499968	-0.0118435	0.5	-0.0209478
24.764	7.74377	8.72951	1.04226	0.500003	-0.0126021	0.5	-0.0209478
24.784	7.74881	8.73815	1.04201	0.500037	-0.0127955	0.5	-0.0499017
24.805	7.75411	8.74721	1.04175	0.500019	-0.0119176	0.5	-0.0499017
24.826	7.75941	8.75628	1.04138	0.5	-0.0349423	0.5	-0.0499017
24.846	7.76447	8.76491	1.04068	0.499958	-0.0351329	0.5	-0.0499017
24.867	7.76978	8.77396	1.03996	0.50002	-0.0326991	0.5	-0.0499017
24.887	7.77484	8.78259	1.0393	0.500051	-0.0329862	0.5	-0.0499017
24.908	7.78017	8.79163	1.03861	0.49993	-0.0338723	0.5	-0.0499017
24.928	7.78525	8.80025	1.03793	0.50001	-0.0331979	0.5	-0.0499017
24.947	7.79033	8.80886	1.03727	0.500095	-0.0330595	0.5	-0.0499017
24.969	7.79567	8.8179	1.03657	0.499902	-0.0335874	0.5	-0.0499017
24.987	7.80077	8.82651	1.0359	0.499978	-0.0333906	0.5	-0.0790035
25.009	7.80612	8.83554	1.0352	0.500099	-0.0331837	0.5	-0.0790035
25.029	7.81123	8.84414	1.03428	0.499938	-0.0659053	0.5	-0.0790035
25.048	7.81711	8.85402	1.03278	0.500054	-0.0636496	0.5	-0.0790035
25.073	7.82224	8.8626	1.03153	0.50005	-0.0616909	0.5	-0.0790035
25.094	7.82764	8.87161	1.03023	0.49989	-0.0622201	0.5	-0.0790035
25.115	7.83305	8.88061	1.02892	0.500061	-0.0623497	0.5	-0.0790035
25.135	7.83821	8.88917	1.02768	0.500015	-0.062232	0.5	-0.0790035
25.156	7.84364	8.89816	1.02637	0.499914	-0.06228	0.5	-0.0790035
25.175	7.84883	8.90671	1.02512	0.499992	-0.0624235	0.5	-0.108106
25.196	7.85402	8.91525	1.02388	0.500079	-0.0617841	0.5	-0.108106
25.217	7.85949	8.92422	1.02258	0.499888	-0.062305	0.5	-0.108106
25.238	7.86497	8.93317	1.02074	0.500032	-0.0956245	0.5	-0.108106
25.258	7.8702	8.94169	1.01888	0.500042	-0.0922896	0.5	-0.108106
25.279	7.87572	8.95063	1.01697	0.49995	-0.0905844	0.5	-0.108106
25.298	7.88098	8.95913	1.01514	0.499975	-0.0916665	0.5	-0.108106
25.32	7.88653	8.96805	1.01321	0.50001	-0.0916136	0.5	-0.108106
25.34	7.89183	8.97653	1.01139	0.499937	-0.0909654	0.5	-0.108106
25.361	7.89741	8.98542	1.00947	0.500002	-0.0914808	0.5	-0.108106
25.38	7.90274	8.99388	1.00764	0.500018	-0.0917072	0.5	-0.108106
25.401	7.90835	9.00275	1.00572	0.500012	-0.0912747	0.5	-0.142609
25.423	7.91398	9.01162	1.00381	0.500034	-0.0910035	0.5	-0.142609
25.443	7.91937	9.02005	1.00132	0.499976	-0.12446	0.5	-0.142609
25.463	7.92504	9.02888	0.998768	0.500014	-0.119627	0.5	-0.142609
25.483	7.93046	9.03728	0.996375	0.500089	-0.120746	0.5	-0.142609
25.504	7.9359	9.04567	0.99396	0.499927	-0.120546	0.5	-0.142609
25.525	7.94164	9.05447	0.991429	0.499992	-0.12033	0.5	-0.142609
25.544	7.94712	9.06283	0.989022	0.500008	-0.120353	0.5	-0.142609
25.564	7.95263	9.07118	0.986615	0.499968	-0.120602	0.5	-0.142609
25.583	7.95843	9.07993	0.984083	0.499933	-0.120416	0.5	-0.142609
25.607	7.96425	9.08867	0.981544	0.500118	-0.122888	0.5	-0.172608
25.628	7.9701	9.09739	0.978776	0.499912	-0.160366	0.5	-0.172608
25.649	7.97597	9.10609	0.975435	0.499966	-0.155937	0.5	-0.172608
25.669	7.98159	9.11436	0.972326	0.500118	-0.154349	0.5	-0.172608
25.689	7.98724	9.12262	0.969235	0.500016	-0.155034	0.5	-0.172608
25.709	7.9932	9.13126	0.965981	0.499925	-0.154765	0.5	-0.172608
25.73	7.99889	9.13948	0.962884	0.500043	-0.154952	0.5	-0.172608
25.75	8.00462	9.14768	0.959784	0.50011	-0.155088	0.5	-0.172608
25.77	8.01065	9.15627	0.95653	0.499925	-0.154722	0.5	-0.172608
25.791	8.01672	9.16484	0.953279	0.500033	-0.154921	0.5	-0.201406
25.812	8.02252	9.17299	0.950164	0.500019	-0.157254	0.5	-0.201406
25.832	8.02864	9.18152	0.9466	0.499954	-0.19003	0.5	-0.201406
25.854	8.03479	9.19003	0.942652	0.500029	-0.185212	0.5	-0.201406
25.874	8.04069	9.19811	0.938954	0.500005	-0.184533	0.5	-0.201406
25.892	8.0469	9.20657	0.935071	0.499972	-0.185291	0.5	-0.201406
25.916	8.05315	9.21501	0.931187	0.500029	-0.184721	0.5	-0.201406
25.936	8.05914	9.22302	0.927492	0.500007	-0.184762	0.5	-0.201406
25.957	8.06545	9.23141	0.923607	0.500055	-0.185193	0.5	-0.201406
25.977	8.07149	9.23938	0.919905	0.500023	-0.185046	0.5	-0.201406
25.998	8.07787	9.24772	0.916022	0.499941	-0.184732	0.5	-0.230655
26.019	8.08428	9.25603	0.91214	0.500007	-0.184912	0.5	-0.230655
26.039	8.09072	9.26433	0.907759	0.500081	-0.218095	0.5	-0.230655
26.06	8.09689	9.27219	0.903449	0.499934	-0.214677	0.5	-0.230655
26.081	8.10341	9.28043	0.898966	0.500029	-0.213079	0.5	-0.230655
26.101	8.10965	9.28824	0.894692	0.49999	-0.213873	0.5	-0.230655
26.121	8.11592	9.29603	0.890415	0.499964	-0.213811	0.5	-0.230655
26.142	8.12255	9.30418	0.885928	0.499958	-0.213655	0.5	-0.230655
26.162	8.12889	9.31191	0.881653	0.500108	-0.213743	0.5	-0.230655
26.182	8.13526	9.31961	0.877378	0.50006	-0.213757	0.5	-0.259761
26.203	8.14199	9.32767	0.87289	0.499892	-0.213729	0.5	-0.259761
26.224	8.14876	9.3357	0.868281	0.500071	-0.220452	0.5	-0.259761
26.244	8.15523	9.34332	0.863376	0.500132	-0.248016	0.5	-0.259761
26.265	8.16208	9.35129	0.85826	0.49991	-0.243115	0.5	-0.259761
26.286	8.16896	9.35921	0.853164	0.500042	-0.242672	0.5	-0.259761
26.306	8.17556	9.36673	0.848301	0.500092	-0.24313	0.5	-0.259761
26.327	8.18252	9.37459	0.8432	0.499951	-0.242953	0.5	-0.259761
26.347	8.18952	9.38242	0.838098	0.500011	-0.243133	0.5	-0.259761
26.368	8.19623	9.38984	0.833235	0.500057	-0.243096	0.5	-0.259761
26.389	8.20331	9.39759	0.828131	0.499867	-0.242767	0.5	-0.289919
26.409	8.21042	9.40531	0.822997	0.499997	-0.251764	0.5	-0.289919
26.43	8.21758	9.41299	0.817582	0.500016	-0.277275	0.5	-0.289919
26.45	8.22479	9.42063	0.81179	0.500066	-0.272171	0.5	-0.289919
26.471	8.23169	9.42786	0.806351	0.500025	-0.271518	0.5	-0.289919
26.493	8.23898	9.43542	0.800644	0.499949	-0.272293	0.5	-0.289919
26.512	8.24596	9.44258	0.795197	0.500004	-0.272337	0.5	-0.289919
26.533	8.25333	9.45006	0.789481	0.500097	-0.271954	0.5	-0.289919
26.555	8.26074	9.45749	0.78377	0.499915	-0.272038	0.5	-0.289919
26.576	8.2682	9.46489	0.778055	0.500004	-0.27223	0.5	-0.318571
26.596	8.27534	9.47189	0.772612	0.500169	-0.272076	0.5	-0.318571
26.617	8.28288	9.4792	0.766771	0.499904	-0.286172	0.5	-0.318571
26.638	8.29046	9.48646	0.76055	0.499979	-0.307373	0.5	-0.318571
26.658	8.29773	9.49333	0.754455	0.500109	-0.30213	0.5	-0.318571
26.678	8.30503	9.50016	0.748414	0.500054	-0.301915	0.5	-0.318571
26.699	8.31275	9.50728	0.742069	0.499909	-0.302336	0.5	-0.318571
26.718	8.32014	9.51402	0.736023	0.500046	-0.302341	0.5	-0.318571
26.737	8.32757	9.52071	0.729977	0.499963	-0.302202	0.5	-0.318571
26.759	8.33504	9.52736	0.723931	0.499971	-0.30239	0.5	-0.318571
26.78	8.34293	9.53429	0.717582	0.499974	-0.302278	0.5	-0.34752
26.799	8.35048	9.54084	0.711539	0.500099	-0.302124	0.5	-0.34752
26.821	8.35845	9.54767	0.705193	0.50001	-0.302229	0.5	-0.34752
26.842	8.36647	9.55445	0.69842	0.499965	-0.335021	0.5	-0.34752
26.862	8.37415	9.56086	0.691761	0.500073	-0.332013	0.5	-0.34752
26.883	8.38226	9.56753	0.684816	0.50001	-0.330213	0.5	-0.34752
26.904	8.39041	9.57415	0.677868	0.499996	-0.331043	0.5	-0.34752
26.925	8.39861	9.5807	0.670917	0.500075	-0.331013	0.5	-0.34752
26.945	8.40686	9.5872	0.66397	0.499998	-0.330755	0.5	-0.34752
26.966	8.41515	9.59365	0.657024	0.499868	-0.330779	0.5	-0.34752
26.986	8.42348	9.60003	0.650072	0.499834	-0.331022	0.5	-0.34752
27.009	8.43186	9.60636	0.643112	0.499954	-0.339727	0.5	-0.382472
27.029	8.43988	9.61233	0.636292	0.500094	-0.36476	0.5	-0.382472
27.048	8.44795	9.61824	0.629002	0.500084	-0.360031	0.5	-0.382472
27.07	8.45646	9.62439	0.621443	0.499929	-0.359445	0.5	-0.382472
27.09	8.46502	9.63047	0.613893	0.500044	-0.359961	0.5	-0.382472
27.111	8.47321	9.63621	0.606694	0.500185	-0.359858	0.5	-0.382472
27.131	8.48186	9.64216	0.599137	0.499912	-0.359858	0.5	-0.382472
27.15	8.49055	9.64805	0.59158	0.499998	-0.35984	0.5	-0.382472
27.173	8.49887	9.6536	0.584383	0.500134	-0.359804	0.5	-0.382472
27.193	8.50723	9.65909	0.577187	0.499848	-0.359854	0.5	-0.382472
27.214	8.51605	9.66479	0.569564	0.499908	-0.373053	0.5	-0.397924
27.235	8.52492	9.67041	0.561536	0.500104	-0.400741	0.5	-0.397924
27.255	8.5334	9.67571	0.553564	0.500093	-0.394609	0.5	-0.397924
27.276	8.54235	9.68119	0.545279	0.499947	-0.394354	0.5	-0.397924
27.297	8.55135	9.6866	0.536993	0.500032	-0.394887	0.5	-0.397924
27.318	8.5604	9.69194	0.528701	0.500029	-0.394792	0.5	-0.397924
27.338	8.56948	9.6972	0.52041	0.499983	-0.394836	0.5	-0.397924
27.358	8.57818	9.70214	0.512514	0.500029	-0.394802	0.5	-0.397924
27.38	8.58735	9.70725	0.504223	0.500001	-0.394779	0.5	-0.397924
27.4	8.59656	9.71229	0.495933	0.50005	-0.394775	0.5	-0.369124
27.422	8.60582	9.71725	0.487594	0.50003	-0.398293	0.5	-0.369124
27.443	8.61511	9.72213	0.479011	0.499986	-0.412823	0.5	-0.369124
27.464	8.62445	9.72693	0.470378	0.50002	-0.410438	0.5	-0.369124
27.484	8.63338	9.73143	0.462176	0.499867	-0.409984	0.5	-0.369124
27.505	8.6428	9.73607	0.45356	0.499938	-0.410375	0.5	-0.369124
27.526	8.65226	9.74063	0.444945	0.499962	-0.41023	0.5	-0.369124
27.547	8.66175	9.74511	0.436329	0.500136	-0.41028	0.5	-0.369124
27.567	8.67129	9.74951	0.427714	0.499985	-0.410263	0.5	-0.369124
27.589	8.68086	9.75383	0.419098	0.499939	-0.410185	0.5	-0.340015
27.609	8.69001	9.75786	0.410907	0.500111	-0.396909	0.5	-0.340015
27.629	8.69919	9.76182	0.40299	0.49996	-0.376496	0.5	-0.340015
27.649	8.70887	9.7659	0.395073	0.49993	-0.381547	0.5	-0.340015
27.671	8.71857	9.76991	0.38706	0.500016	-0.381846	0.5	-0.340015
27.691	8.72785	9.77365	0.379424	0.500154	-0.381314	0.5	-0.340015
27.712	8.73761	9.7775	0.371416	0.499962	-0.381451	0.5	-0.340015
27.732	8.74694	9.7811	0.363787	0.499966	-0.38142	0.5	-0.340015
27.753	8.75677	9.78479	0.355777	0.500105	-0.381547	0.5	-0.340015
27.773	8.76616	9.78824	0.348147	0.500037	-0.381375	0.5	-0.340015
27.793	8.77604	9.79179	0.340138	0.499997	-0.381382	0.5	-0.310308
27.814	8.78548	9.79509	0.332522	0.50004	-0.379419	0.5	-0.310308
27.834	8.79494	9.79832	0.325124	0.499988	-0.347721	0.5	-0.310308
27.855	8.80491	9.80164	0.317794	0.500054	-0.351735	0.5	-0.310308
27.875	8.81442	9.80473	0.310752	0.500058	-0.352743	0.5	-0.310308
27.896	8.82442	9.80791	0.303347	0.499964	-0.352355	0.5	-0.310308
27.917	8.83446	9.81101	0.295948	0.500027	-0.35236	0.5	-0.310308
27.937	8.84403	9.81389	0.288901	0.499898	-0.352295	0.5	-0.310308
27.955	8.85363	9.81671	0.281856	0.499983	-0.352257	0.5	-0.310308
27.978	8.86372	9.81959	0.274457	0.499931	-0.35243	0.5	-0.310308
27.998	8.87384	9.8224	0.267056	0.500131	-0.352414	0.5	-0.278359
28.019	8.88349	9.82501	0.260057	0.499832	-0.347935	0.5	-0.278359
28.038	8.89365	9.82768	0.253112	0.499897	-0.317779	0.5	-0.278359
28.058	8.90479	9.83052	0.245739	0.500139	-0.322072	0.5	-0.278359
28.083	8.9145	9.83292	0.239281	0.499868	-0.323154	0.5	-0.278359
28.104	8.92471	9.83538	0.232503	0.499898	-0.322644	0.5	-0.278359
28.125	8.93493	9.83776	0.225728	0.500101	-0.322604	0.5	-0.278359
28.145	8.94469	9.83997	0.219274	0.50006	-0.322704	0.5	-0.278359
28.166	8.95494	9.84222	0.212499	0.49994	-0.322611	0.5	-0.252706
28.182	8.96521	9.8444	0.205723	0.500028	-0.3227	0.5	-0.252706
28.207	8.97501	9.84642	0.19927	0.500079	-0.322636	0.5	-0.252706
28.227	8.98482	9.84837	0.193047	0.500041	-0.310542	0.5	-0.252706
28.247	8.99513	9.85035	0.187035	0.499992	-0.285069	0.5	-0.252706
28.269	9.00545	9.85227	0.180928	0.500023	-0.291207	0.5	-0.252706
28.29	9.01578	9.85413	0.174814	0.500032	-0.290456	0.5	-0.252706
28.31	9.02564	9.85584	0.169005	0.500033	-0.290628	0.5	-0.252706
28.329	9.03599	9.85758	0.162901	0.499957	-0.29088	0.5	-0.252706
28.352	9.04636	9.85925	0.156793	0.500006	-0.290605	0.5	-0.252706
28.373	9.05673	9.86086	0.150691	0.500097	-0.290613	0.5	-0.221053
28.394	9.06712	9.86241	0.144587	0.499915	-0.290711	0.5	-0.221053
28.415	9.07751	9.86389	0.138548	0.500028	-0.281238	0.5	-0.221053
28.435	9.08742	9.86525	0.133069	0.500163	-0.260545	0.5	-0.221053
28.456	9.09783	9.86661	0.127561	0.499921	-0.265006	0.5	-0.221053
28.477	9.10825	9.86792	0.121993	0.499969	-0.265418	0.5	-0.221053
28.497	9.11818	9.86911	0.116688	0.500136	-0.264968	0.5	-0.221053
28.517	9.12811	9.87025	0.111389	0.500005	-0.265005	0.5	-0.221053
28.538	9.13855	9.87139	0.105823	0.499916	-0.265081	0.5	-0.221053
28.557	9.1485	9.87242	0.100522	0.500011	-0.264956	0.5	-0.221053
28.578	9.15845	9.8734	0.0952219	0.499988	-0.26509	0.5	-0.191655
28.599	9.16891	9.87437	0.0896547	0.499943	-0.265115	0.5	-0.191655
28.618	9.17887	9.87524	0.0845153	0.499981	-0.250306	0.5	-0.191655
28.639	9.18883	9.87606	0.0797571	0.500104	-0.227774	0.5	-0.191655
28.658	9.1998	9.87691	0.07467	0.499865	-0.233624	0.5	-0.191655
28.68	9.20977	9.87764	0.0699935	0.49997	-0.233933	0.5	-0.191655
28.701	9.22025	9.87835	0.0650924	0.500008	-0.233109	0.5	-0.191655
28.722	9.23023	9.87898	0.0604276	0.500037	-0.233301	0.5	-0.191655
28.743	9.24071	9.87959	0.0555242	0.500007	-0.233567	0.5	-0.191655
