t	x	y	theta	v	omega	v	omega
37.153	-1.0751	1.05646	-1.52424	0.499998	0.120163	0.5	0.15708
37.254	-1.07244	1.00603	-1.51124	0.499953	0.145463	0.5	0.18326
37.355	-1.06906	0.955645	-1.49552	0.50009	0.171372	0.5	0.20944
37.456	-1.06482	0.905323	-1.47731	0.499888	0.197219	0.5	0.23562
37.558	-1.05954	0.854598	-1.45603	0.49999	0.223256	0.5	0.28798
37.659	-1.05319	0.804501	-1.43226	0.500051	0.248732	0.5	0.28798
37.76	-1.04557	0.754579	-1.40578	0.49994	0.274755	0.5	0.31416
37.861	-1.03658	0.704888	-1.37673	0.499986	0.302784	0.5	0.34034
37.962	-1.02608	0.655493	-1.34493	0.49991	0.327761	0.5	0.3927
38.063	-1.01395	0.606474	-1.3105	0.500203	0.353384	0.5	0.3927
38.164	-1.00007	0.557921	-1.27334	0.500035	0.380284	0.5	0.41888
38.264	-0.984508	0.510409	-1.23395	0.499861	0.40638	0.5	0.44506
38.365	-0.966836	0.463106	-1.19147	0.499983	0.432091	0.5	0.47124
38.466	-0.94711	0.416623	-1.14632	0.500079	0.45828	0.5	0.49742
38.567	-0.925246	0.371107	-1.09851	0.499926	0.484262	0.5	0.5236
38.668	-0.901173	0.32672	-1.04803	0.499862	0.510762	0.5	0.5236
38.769	-0.874853	0.283627	-0.996437	0.500293	0.510588	0.5	0.5236
38.87	-0.846345	0.241951	-0.944817	0.500044	0.510642	0.5	0.5236
38.971	-0.815725	0.201801	-0.893176	0.49996	0.510281	0.5	0.5236
39.072	-0.783073	0.163284	-0.841549	0.499909	0.510793	0.5	0.5236
39.173	-0.748126	0.126148	-0.789416	0.499964	0.512261	0.5	0.5236
39.273	-0.7124	0.0918944	-0.738793	0.499907	0.511711	0.5	0.5236
39.331	-0.690679	0.0726812	-0.709141	0.499903	0.511581	0.5	0.5236
39.379	-0.672279	0.0572737	-0.684594	0.499943	0.509923	0.5	0.5236
39.422	-0.655479	0.0438576	-0.662613	0.499885	0.511724	0.5	0.5236
39.461	-0.639589	0.0317116	-0.642185	0.499946	0.511586	0.5	0.5236
39.499	-0.624674	0.0207685	-0.623264	0.499979	0.510944	0.5	0.5236
39.533	-0.609553	0.0101088	-0.604342	0.499934	0.511468	0.5	0.5236
39.569	-0.5959	0.000844963	-0.58747	0.499862	0.511125	0.5	0.5236
39.597	-0.582093	-0.00818725	-0.570592	0.499943	0.511346	0.5	0.5236
39.633	-0.568985	-0.0164588	-0.554743	0.499973	0.511448	0.5	0.5236
39.663	-0.556176	-0.0242648	-0.539401	0.499973	0.511348	0.5	0.5236
39.692	-0.543682	-0.0316229	-0.524575	0.49996	0.51132	0.5	0.5236
39.72	-0.531516	-0.038551	-0.510259	0.499881	0.511162	0.5	0.5236
39.748	-0.519253	-0.0453042	-0.495945	0.499846	0.511253	0.5	0.5236
39.774	-0.507337	-0.0516494	-0.482141	0.499914	0.511194	0.5	0.5236
39.802	-0.495334	-0.0578294	-0.468339	0.500353	0.511235	0.5	0.5236
39.828	-0.483698	-0.0636229	-0.455046	0.50002	0.511281	0.5	0.5236
39.854	-0.471984	-0.0692618	-0.441758	0.499866	0.511199	0.5	0.5236
39.878	-0.460652	-0.0745366	-0.428978	0.499904	0.511133	0.5	0.49742
39.897	-0.448338	-0.0800701	-0.415162	0.5004	0.512131	0.5	0.49742
39.931	-0.43687	-0.0850411	-0.402379	0.499953	0.510971	0.5	0.49742
39.955	-0.4258	-0.0896756	-0.39011	0.49987	0.51216	0.5	0.49742
39.979	-0.414676	-0.0941735	-0.377827	0.50031	0.511206	0.5	0.47124
40.003	-0.403496	-0.0985347	-0.365563	0.499876	0.5108	0.5	0.47124
40.027	-0.392265	-0.10276	-0.35361	0.500303	0.492788	0.5	0.47124
40.05	-0.381456	-0.106684	-0.342511	0.499931	0.481027	0.5	0.47124
40.072	-0.370603	-0.110489	-0.331354	0.499992	0.486216	0.5	0.47124
40.096	-0.359709	-0.114172	-0.32018	0.499989	0.48469	0.5	0.44506
40.119	-0.348774	-0.117733	-0.309144	0.499907	0.472189	0.5	0.44506
40.142	-0.337802	-0.121175	-0.298485	0.500025	0.455431	0.5	0.44506
40.164	-0.327273	-0.12436	-0.288421	0.499927	0.458623	0.5	0.41888
40.186	-0.316713	-0.127438	-0.278334	0.49998	0.458484	0.5	0.41888
40.208	-0.306122	-0.130409	-0.26822	0.499971	0.45998	0.5	0.41888
40.23	-0.295502	-0.133275	-0.258555	0.499969	0.437263	0.5	0.41888
40.252	-0.284855	-0.13604	-0.24912	0.500241	0.434286	0.5	0.3927
40.273	-0.274182	-0.138703	-0.239572	0.499937	0.432508	0.5	0.3927
40.296	-0.263485	-0.141264	-0.230063	0.499965	0.431478	0.5	0.3927
40.318	-0.252764	-0.143724	-0.220735	0.49993	0.410938	0.5	0.3927
40.339	-0.242509	-0.145981	-0.212179	0.499974	0.402725	0.5	0.3927
40.36	-0.232236	-0.148151	-0.203689	0.499959	0.406016	0.5	0.3927
40.381	-0.221945	-0.150233	-0.195147	0.500003	0.407511	0.5	0.3927
40.402	-0.211636	-0.152227	-0.18661	0.49997	0.405713	0.5	0.36652
40.423	-0.201311	-0.154134	-0.178354	0.499959	0.38544	0.5	0.36652
40.444	-0.190971	-0.155958	-0.17037	0.499926	0.37758	0.5	0.36652
40.465	-0.180616	-0.157699	-0.162401	0.500032	0.380228	0.5	0.34034
40.486	-0.170247	-0.159357	-0.154413	0.499938	0.380452	0.5	0.34034
40.506	-0.159867	-0.160932	-0.146416	0.499954	0.380843	0.5	0.34034
40.528	-0.149474	-0.162426	-0.138848	0.500001	0.356985	0.5	0.34034
40.549	-0.13907	-0.163843	-0.131467	0.499882	0.350879	0.5	0.34034
40.57	-0.128655	-0.165183	-0.124016	0.500271	0.355047	0.5	0.34034
40.59	-0.118231	-0.166445	-0.11659	0.499901	0.354129	0.5	0.31416
40.612	-0.107799	-0.167629	-0.1092	0.499956	0.330334	0.5	0.31416
40.632	-0.0973574	-0.168739	-0.102279	0.500197	0.325111	0.5	0.31416
40.653	-0.0869094	-0.169777	-0.095438	0.499876	0.328549	0.5	0.31416
40.675	-0.0764541	-0.170743	-0.0885401	0.500074	0.32823	0.5	0.28798
40.695	-0.0659917	-0.171637	-0.0816494	0.499908	0.32786	0.5	0.28798
40.717	-0.055525	-0.17246	-0.0749214	0.499933	0.305422	0.5	0.28798
40.737	-0.0450513	-0.173214	-0.0685618	0.500435	0.298645	0.5	0.28798
40.759	-0.0345743	-0.173902	-0.0622581	0.499847	0.302213	0.5	0.2618
40.78	-0.0240931	-0.174523	-0.0559146	0.500046	0.301919	0.5	0.2618
40.798	-0.0131076	-0.175103	-0.0492754	0.499928	0.30167	0.5	0.2618
40.823	-0.00262005	-0.175589	-0.0431357	0.499929	0.285383	0.5	0.2618
40.844	0.007872	-0.176013	-0.0373356	0.500107	0.271604	0.5	0.2618
40.865	0.0183655	-0.176376	-0.0315718	0.499869	0.27561	0.5	0.2618
40.886	0.028861	-0.176678	-0.0257849	0.500021	0.275551	0.5	0.2618
40.907	0.0393585	-0.17692	-0.0199833	0.499999	0.276439	0.5	0.23562
40.928	0.0498563	-0.177102	-0.0144155	0.499919	0.26325	0.5	0.23562
40.949	0.0603557	-0.177227	-0.00924351	0.500067	0.244498	0.5	0.23562
40.97	0.0708556	-0.177298	-0.00399264	0.499929	0.250319	0.5	0.23562
40.991	0.0813552	-0.177314	0.00124635	0.499998	0.248726	0.5	0.20944
41.011	0.0913553	-0.177278	0.00620106	0.499979	0.228926	0.5	0.20944
41.032	0.101855	-0.177189	0.01099	0.499934	0.219672	0.5	0.20944
41.053	0.112354	-0.17705	0.0156134	0.500139	0.223091	0.5	0.20944
41.074	0.122852	-0.176863	0.0203014	0.49998	0.223861	0.5	0.20944
41.095	0.133349	-0.176626	0.0249992	0.499966	0.223211	0.5	0.18326
41.116	0.143845	-0.17634	0.0295624	0.499936	0.198371	0.5	0.18326
41.135	0.15434	-0.176009	0.0337013	0.500174	0.194521	0.5	0.18326
41.158	0.164833	-0.175635	0.0378155	0.500085	0.198182	0.5	0.18326
41.179	0.175325	-0.175217	0.0419612	0.499963	0.196392	0.5	0.15708
41.2	0.185815	-0.174756	0.0460933	0.50002	0.19718	0.5	0.15708
41.221	0.196302	-0.174252	0.0500028	0.499918	0.17615	0.5	0.15708
41.241	0.206788	-0.173709	0.0535912	0.500018	0.166927	0.5	0.15708
41.263	0.217273	-0.173129	0.0571558	0.50012	0.171476	0.5	0.15708
41.284	0.227754	-0.172511	0.0607541	0.499901	0.17128	0.5	0.15708
41.305	0.238234	-0.171856	0.064346	0.500071	0.170949	0.5	0.1309
41.326	0.248711	-0.171164	0.067551	0.499976	0.14689	0.5	0.1309
41.347	0.259185	-0.170441	0.0705525	0.499938	0.141997	0.5	0.1309
41.368	0.269659	-0.169685	0.0735958	0.50019	0.145405	0.5	0.1309
41.389	0.280129	-0.168898	0.0766358	0.499886	0.144698	0.5	0.10472
41.41	0.290596	-0.168079	0.0796731	0.500001	0.144628	0.5	0.10472
41.43	0.301063	-0.16723	0.0822525	0.500036	0.115291	0.5	0.10472
41.452	0.311526	-0.166356	0.084681	0.499887	0.119003	0.5	0.10472
41.473	0.321987	-0.165455	0.0871784	0.500051	0.118431	0.5	0.07854
41.494	0.332446	-0.164528	0.0896671	0.500006	0.118856	0.5	0.07854
41.515	0.342902	-0.163576	0.0920414	0.49992	0.0945028	0.5	0.07854
41.536	0.353357	-0.162601	0.0939946	0.500106	0.0892856	0.5	0.07854
41.555	0.36381	-0.161606	0.0958925	0.499929	0.0925538	0.5	0.07854
41.577	0.374261	-0.160591	0.0978409	0.499989	0.0931532	0.5	0.05236
41.599	0.38471	-0.159556	0.0997861	0.500018	0.0919306	0.5	0.05236
41.62	0.395156	-0.158501	0.101501	0.499908	0.070393	0.5	0.05236
41.641	0.405601	-0.15743	0.102903	0.500041	0.0634457	0.5	0.05236
41.661	0.416045	-0.156344	0.104273	0.500004	0.0665491	0.5	0.02618
41.683	0.426487	-0.155244	0.105659	0.499963	0.0657194	0.5	0.02618
41.704	0.436928	-0.15413	0.107052	0.499946	0.0665957	0.5	0.02618
41.725	0.447367	-0.153003	0.108103	0.500047	0.043413	0.5	0.02618
41.746	0.457806	-0.151866	0.1089	0.500001	0.0362986	0.5	0.02618
41.767	0.468243	-0.15072	0.109739	0.499944	0.0407794	0.5	0.02618
41.787	0.478679	-0.149566	0.11059	0.500072	0.0404846	0.5	6.93889e-18
41.809	0.489115	-0.148403	0.111419	0.49996	0.0393821	0.5	6.93889e-18
41.83	0.499549	-0.147234	0.111836	0.499942	0.0188709	0.5	6.93889e-18
41.851	0.509983	-0.146061	0.112063	0.500132	0.0144348	0.5	6.93889e-18
41.872	0.520418	-0.144885	0.112365	0.499897	0.0139058	0.5	6.93889e-18
41.893	0.530851	-0.143706	0.112657	0.500005	0.0138603	0.5	6.93889e-18
41.914	0.541284	-0.142524	0.11285	0.500075	-0.0105353	0.5	6.93889e-18
41.935	0.551717	-0.141343	0.112605	0.499875	-0.0153027	0.5	6.93889e-18
41.956	0.562151	-0.140165	0.112305	0.500046	-0.0117763	0.5	6.93889e-18
41.976	0.573082	-0.138933	0.112041	0.499976	-0.012328	0.5	6.93889e-18
41.996	0.583516	-0.137761	0.111781	0.499926	-0.0124464	0.5	6.93889e-18
42.02	0.593951	-0.136591	0.111521	0.500106	-0.0123385	0.5	6.93889e-18
42.041	0.604386	-0.135423	0.11126	0.499974	-0.0124863	0.5	6.93889e-18
42.062	0.614821	-0.134259	0.110997	0.499957	-0.0125761	0.5	6.93889e-18
42.083	0.625257	-0.133097	0.110743	0.500088	-0.0117965	0.5	6.93889e-18
42.104	0.635692	-0.131938	0.110486	0.499919	-0.0124842	0.5	6.93889e-18
42.125	0.646128	-0.130782	0.110221	0.500007	-0.0126378	0.5	6.93889e-18
42.146	0.656565	-0.129628	0.109965	0.500011	-0.0120487	0.5	6.93889e-18
42.167	0.667002	-0.128477	0.109707	0.499985	-0.0123339	0.5	6.93889e-18
42.188	0.677439	-0.127329	0.109441	0.500024	-0.0127597	0.5	6.93889e-18
42.209	0.687876	-0.126183	0.109184	0.50001	-0.0121972	0.5	6.93889e-18
42.23	0.698314	-0.12504	0.108935	0.500003	-0.0118298	0.5	6.93889e-18
42.251	0.708751	-0.1239	0.108669	0.499994	-0.0124499	0.5	6.93889e-18
42.272	0.71919	-0.122762	0.108408	0.5	-0.0119954	0.5	6.93889e-18
42.293	0.729628	-0.121628	0.108155	0.499995	-0.0124355	0.5	6.93889e-18
42.314	0.740067	-0.120495	0.107892	0.499941	-0.012921	0.5	6.93889e-18
42.335	0.750506	-0.119366	0.107624	0.500028	-0.0121955	0.5	6.93889e-18
42.355	0.760946	-0.118239	0.107368	0.500031	-0.0121457	0.5	6.93889e-18
42.377	0.771385	-0.117116	0.107109	0.4999	-0.012834	0.5	6.93889e-18
42.396	0.781825	-0.115994	0.106844	0.500095	-0.0122371	0.5	6.93889e-18
42.419	0.792266	-0.114876	0.106587	0.499979	-0.0122658	0.5	6.93889e-18
42.44	0.802706	-0.11376	0.106328	0.499924	-0.0124098	0.5	6.93889e-18
42.461	0.813147	-0.112647	0.106068	0.500129	-0.012306	0.5	6.93889e-18
42.482	0.823588	-0.111537	0.105809	0.499955	-0.0124062	0.5	6.93889e-18
42.503	0.834029	-0.110429	0.105548	0.499957	-0.0124062	0.5	6.93889e-18
42.524	0.844471	-0.109324	0.105291	0.500111	-0.0121499	0.5	6.93889e-18
42.545	0.854913	-0.108222	0.105031	0.499914	-0.0124654	0.5	6.93889e-18
42.566	0.865355	-0.107123	0.104769	0.500002	-0.0125157	0.5	6.93889e-18
42.587	0.875798	-0.106026	0.104513	0.50007	-0.0120507	0.5	6.93889e-18
42.608	0.886241	-0.104932	0.104255	0.499917	-0.0123083	0.5	6.93889e-18
42.629	0.896683	-0.10384	0.103991	0.500042	-0.0126025	0.5	6.93889e-18
42.65	0.907127	-0.102752	0.103727	0.500046	-0.0125906	0.5	6.93889e-18
42.671	0.917571	-0.101666	0.103477	0.49992	-0.0125585	0.5	6.93889e-18
42.692	0.928015	-0.100582	0.103213	0.500037	-0.012786	0.5	6.93889e-18
42.713	0.938459	-0.099502	0.102947	0.500027	-0.011893	0.5	6.93889e-18
42.734	0.948904	-0.0984242	0.102696	0.499966	-0.0122536	0.5	6.93889e-18
42.754	0.959348	-0.0973491	0.102436	0.499999	-0.0128174	0.5	6.93889e-18
42.776	0.969794	-0.0962767	0.102171	0.500048	-0.0121244	0.5	6.93889e-18
42.796	0.980239	-0.095207	0.101917	0.500013	-0.0120353	0.5	6.93889e-18
42.817	0.990684	-0.09414	0.101659	0.499939	-0.012698	0.5	6.93889e-18
42.839	1.00113	-0.0930758	0.101395	0.50004	-0.0123707	0.5	6.93889e-18
42.86	1.01158	-0.0920142	0.101139	0.499985	-0.0120582	0.5	6.93889e-18
42.881	1.02202	-0.0909553	0.100883	0.49994	-0.0122324	0.5	6.93889e-18
42.902	1.03247	-0.0898991	0.100622	0.500088	-0.0125995	0.5	6.93889e-18
42.922	1.04292	-0.0888457	0.100363	0.499915	-0.0121574	0.5	6.93889e-18
42.944	1.05336	-0.087795	0.100106	0.500003	-0.012324	0.5	6.93889e-18
42.965	1.06381	-0.0867468	0.0998391	0.500108	-0.012845	0.5	6.93889e-18
42.985	1.07426	-0.0857016	0.0995782	0.499882	-0.012289	0.5	6.93889e-18
43.007	1.08471	-0.0846591	0.0993192	0.500013	-0.0123441	0.5	6.93889e-18
43.028	1.09516	-0.0836192	0.0990598	0.500069	-0.0123537	0.5	6.93889e-18
43.049	1.1056	-0.0825821	0.0988011	0.499885	-0.0123165	0.5	6.93889e-18
43.07	1.11605	-0.0815477	0.0985416	0.500056	-0.0123588	0.5	6.93889e-18
43.09	1.1265	-0.0805159	0.0982801	0.500017	-0.0124518	0.5	6.93889e-18
43.111	1.13695	-0.0794869	0.0980245	0.499897	-0.012412	0.5	6.93889e-18
43.133	1.1474	-0.0784606	0.0977634	0.500097	-0.012574	0.5	6.93889e-18
43.154	1.15785	-0.077437	0.0975008	0.500002	-0.012214	0.5	6.93889e-18
43.175	1.1683	-0.0764162	0.097244	0.499937	-0.012259	0.5	6.93889e-18
43.196	1.17875	-0.075398	0.096984	0.500053	-0.0126866	0.5	6.93889e-18
43.216	1.1892	-0.0743826	0.0967171	0.499955	-0.0127622	0.5	6.93889e-18
43.237	1.19965	-0.07337	0.0964571	0.499994	-0.0117591	0.5	6.93889e-18
43.259	1.21011	-0.07236	0.096202	0.500008	-0.012669	0.5	6.93889e-18
43.28	1.22056	-0.0713527	0.0959343	0.500016	-0.0128323	0.5	6.93889e-18
43.301	1.23101	-0.0703483	0.0956743	0.500012	-0.0119672	0.5	6.93889e-18
43.322	1.24146	-0.0693465	0.0954191	0.499978	-0.0122911	0.5	6.93889e-18
43.343	1.25191	-0.0683474	0.0951527	0.500012	-0.012931	0.5	6.93889e-18
43.364	1.26237	-0.0673511	0.0948925	0.499999	-0.0119833	0.5	6.93889e-18
43.384	1.27282	-0.0663576	0.0946403	0.499968	-0.0120237	0.5	6.93889e-18
43.406	1.28327	-0.0653666	0.0943744	0.500082	-0.0129151	0.5	6.93889e-18
43.427	1.29373	-0.0643784	0.0941143	0.499894	-0.0122237	0.5	6.93889e-18
43.447	1.30418	-0.063393	0.0938578	0.500034	-0.0122127	0.5	6.93889e-18
43.469	1.31463	-0.0624102	0.0935952	0.500046	-0.01255	0.5	6.93889e-18
43.489	1.32509	-0.0614302	0.0933349	0.499903	-0.0123808	0.5	6.93889e-18
43.51	1.33554	-0.0604529	0.0930773	0.500065	-0.0122608	0.5	6.93889e-18
43.532	1.346	-0.0594783	0.0928195	0.499966	-0.0124263	0.5	6.93889e-18
43.553	1.35645	-0.0585064	0.0925588	0.499917	-0.0123135	0.5	6.93889e-18
43.574	1.36691	-0.0575372	0.0923	0.500105	-0.0123982	0.5	6.93889e-18
43.595	1.37736	-0.0565707	0.0920411	0.499939	-0.0120345	0.5	6.93889e-18
43.616	1.38782	-0.0556069	0.0917868	0.499933	-0.0123474	0.5	6.93889e-18
43.637	1.39827	-0.0546458	0.0915266	0.500091	-0.0125168	0.5	6.93889e-18
43.658	1.40873	-0.0536874	0.0912632	0.49991	-0.0126001	0.5	6.93889e-18
43.679	1.41919	-0.0527318	0.091003	0.499988	-0.0120423	0.5	6.93889e-18
43.7	1.42964	-0.0517788	0.0907452	0.500047	-0.0125908	0.5	6.93889e-18
43.72	1.4401	-0.0508286	0.0904802	0.499932	-0.0126531	0.5	6.93889e-18
43.74	1.45056	-0.0498812	0.0902235	0.500018	-0.0118318	0.5	6.93889e-18
43.763	1.46101	-0.0489364	0.0899665	0.500027	-0.0126051	0.5	6.93889e-18
43.783	1.47147	-0.0479943	0.0896998	0.499949	-0.0127743	0.5	6.93889e-18
43.802	1.48193	-0.0470551	0.0894422	0.500029	-0.0119518	0.5	6.93889e-18
43.826	1.49239	-0.0461184	0.089187	0.50001	-0.012256	0.5	6.93889e-18
43.847	1.50285	-0.0451845	0.0889205	0.499956	-0.0128645	0.5	6.93889e-18
43.868	1.51331	-0.0442534	0.0886623	0.499984	-0.0121178	0.5	6.93889e-18
43.889	1.52376	-0.0433249	0.0884104	0.500026	-0.0119631	0.5	6.93889e-18
43.91	1.53422	-0.0423991	0.0881441	0.500044	-0.0127999	0.5	6.93889e-18
43.931	1.54468	-0.0414761	0.087884	0.499927	-0.0123432	0.5	6.93889e-18
43.952	1.55514	-0.0405558	0.08763	0.50009	-0.0120813	0.5	6.93889e-18
43.973	1.5656	-0.0396381	0.0873748	0.499989	-0.0125889	0.5	6.93889e-18
43.994	1.57606	-0.0387232	0.0871113	0.499947	-0.012188	0.5	6.93889e-18
44.015	1.58652	-0.0378109	0.0868553	0.500115	-0.0121864	0.5	6.93889e-18
44.036	1.59698	-0.0369014	0.0865967	0.49991	-0.0128539	0.5	6.93889e-18
44.057	1.60744	-0.0359946	0.0863294	0.499961	-0.0123271	0.5	6.93889e-18
44.078	1.6179	-0.0350905	0.0860707	0.500102	-0.0123069	0.5	6.93889e-18
44.096	1.62837	-0.0341892	0.0858117	0.4999	-0.0123842	0.5	6.93889e-18
44.12	1.63883	-0.0332906	0.0855518	0.499984	-0.0123569	0.5	6.93889e-18
44.14	1.64929	-0.0323946	0.0852925	0.500083	-0.0123431	0.5	6.93889e-18
44.162	1.65975	-0.0315015	0.0850318	0.499893	-0.012491	0.5	6.93889e-18
44.182	1.67021	-0.030611	0.0847756	0.500024	-0.0119395	0.5	6.93889e-18
44.204	1.68068	-0.0297232	0.0845194	0.500031	-0.0123915	0.5	6.93889e-18
44.225	1.69114	-0.0288381	0.0842563	0.499901	-0.0126163	0.5	6.93889e-18
44.246	1.7016	-0.0279558	0.0839984	0.50007	-0.0121125	0.5	6.93889e-18
44.267	1.71206	-0.0270761	0.0837413	0.500005	-0.0122903	0.5	6.93889e-18
44.288	1.72253	-0.0261991	0.0834768	0.499934	-0.0126934	0.5	6.93889e-18
44.309	1.73299	-0.025325	0.0832106	0.500051	-0.0126739	0.5	6.93889e-18
44.33	1.74346	-0.0244535	0.08296	0.499995	-0.0118056	0.5	6.93889e-18
44.351	1.75392	-0.0235848	0.0826983	0.499976	-0.0125354	0.5	6.93889e-18
44.371	1.76438	-0.0227187	0.0824304	0.499991	-0.0127633	0.5	6.93889e-18
44.393	1.77485	-0.0218554	0.0821786	0.500025	-0.0123265	0.5	6.93889e-18
44.414	1.78531	-0.0209948	0.0819187	0.500005	-0.0128226	0.5	6.93889e-18
44.435	1.79578	-0.020137	0.0816516	0.499982	-0.0121014	0.5	6.93889e-18
44.456	1.80624	-0.0192819	0.0813977	0.500059	-0.012038	0.5	6.93889e-18
44.477	1.81671	-0.0184294	0.0811409	0.499987	-0.0128396	0.5	6.93889e-18
44.496	1.82717	-0.0175797	0.0808745	0.499977	-0.0123088	0.5	6.93889e-18
44.519	1.83764	-0.0167327	0.0806171	0.500055	-0.0121517	0.5	6.93889e-18
44.54	1.8481	-0.0158884	0.0803613	0.499906	-0.0122325	0.5	6.93889e-18
44.559	1.85907	-0.0150068	0.0800886	0.500039	-0.0125861	0.5	6.93889e-18
44.583	1.86954	-0.0141681	0.079829	0.500022	-0.0121571	0.5	6.93889e-18
44.603	1.88	-0.0133321	0.079572	0.499909	-0.0123023	0.5	6.93889e-18
44.623	1.89047	-0.0124988	0.0793059	0.500106	-0.0129006	0.5	6.93889e-18
44.646	1.90094	-0.0116682	0.0790432	0.499951	-0.0122691	0.5	6.93889e-18
44.667	1.9114	-0.0108405	0.0787829	0.499937	-0.0124393	0.5	6.93889e-18
44.688	1.92187	-0.0100154	0.0785234	0.500146	-0.0123348	0.5	6.93889e-18
44.709	1.93234	-0.009193	0.078265	0.499915	-0.0122992	0.5	6.93889e-18
44.73	1.94281	-0.0083734	0.0780024	0.499974	-0.0125388	0.5	6.93889e-18
44.751	1.95328	-0.00755647	0.0777415	0.500102	-0.0124114	0.5	6.93889e-18
44.772	1.96374	-0.00674224	0.0774926	0.499914	-0.0118227	0.5	6.93889e-18
44.793	1.97421	-0.00593073	0.077231	0.500021	-0.012556	0.5	6.93889e-18
44.814	1.98468	-0.00512188	0.0769684	0.500041	-0.0120261	0.5	6.93889e-18
44.835	1.99515	-0.00431579	0.076715	0.499901	-0.0123002	0.5	6.93889e-18
44.856	2.00562	-0.00351237	0.0764553	0.500063	-0.012648	0.5	6.93889e-18
44.877	2.01609	-0.00271166	0.076189	0.500016	-0.0127773	0.5	6.93889e-18
44.897	2.02656	-0.00191381	0.0759268	0.499963	-0.011766	0.5	6.93889e-18
44.919	2.03703	-0.00111857	0.0756737	0.500007	-0.0126261	0.5	6.93889e-18
44.939	2.0475	-0.000326093	0.0754069	0.500039	-0.0128326	0.5	6.93889e-18
44.96	2.05897	0.000538673	0.0751214	0.500012	-0.011953	0.5	6.93889e-18
44.983	2.06944	0.00132544	0.0748662	0.499977	-0.0123032	0.5	6.93889e-18
44.998	2.07991	0.00210949	0.0745996	0.500013	-0.0129365	0.5	6.93889e-18
45.026	2.09038	0.00289076	0.07434	0.499999	-0.0120726	0.5	6.93889e-18
45.046	2.10085	0.00366932	0.0740876	0.499968	-0.0120022	0.5	6.93889e-18
45.068	2.11132	0.00444525	0.0738222	0.500082	-0.0128325	0.5	6.93889e-18
45.089	2.12179	0.00521837	0.0735617	0.499894	-0.0123074	0.5	6.93889e-18
45.11	2.13226	0.00598877	0.0733051	0.500034	-0.012201	0.5	6.93889e-18
45.131	2.14274	0.00675654	0.0730492	0.500046	-0.0121867	0.5	6.93889e-18
45.152	2.15321	0.00752153	0.0727883	0.499903	-0.0124365	0.5	6.93889e-18
45.173	2.16368	0.00828387	0.0725309	0.500065	-0.0122511	0.5	6.93889e-18
45.193	2.17415	0.0090435	0.0722731	0.499966	-0.0124849	0.5	6.93889e-18
45.215	2.18462	0.00980039	0.0720114	0.499917	-0.0123303	0.5	6.93889e-18
45.236	2.1951	0.0105546	0.0717522	0.500105	-0.0123927	0.5	6.93889e-18
45.257	2.20557	0.011306	0.0714918	0.499939	-0.0124297	0.5	6.93889e-18
45.278	2.21604	0.0120547	0.0712315	0.499933	-0.0123128	0.5	6.93889e-18
45.296	2.22652	0.0128008	0.0709716	0.500091	-0.0124951	0.5	6.93889e-18
45.319	2.23699	0.013544	0.070709	0.499932	-0.0125268	0.5	6.93889e-18
45.34	2.24746	0.0142845	0.0704526	0.499976	-0.0117833	0.5	6.93889e-18
45.362	2.25794	0.0150225	0.0701978	0.500094	-0.0125205	0.5	6.93889e-18
45.381	2.26841	0.0157576	0.0699343	0.499927	-0.0125674	0.5	6.93889e-18
45.404	2.27889	0.01649	0.0696773	0.500024	-0.0119897	0.5	6.93889e-18
45.425	2.28936	0.0172198	0.0694204	0.50005	-0.0123841	0.5	6.93889e-18
45.446	2.29984	0.0179468	0.0691568	0.499952	-0.0126378	0.5	6.93889e-18
45.467	2.31031	0.018671	0.0688964	0.500031	-0.0123075	0.5	6.93889e-18
45.488	2.32079	0.0193926	0.0686451	0.500007	-0.0118599	0.5	6.93889e-18
45.509	2.33126	0.0201115	0.0683837	0.499965	-0.0125848	0.5	6.93889e-18
45.53	2.34174	0.0208277	0.0681152	0.499985	-0.012816	0.5	6.93889e-18
45.551	2.35221	0.021541	0.0678619	0.500052	-0.0119855	0.5	6.93889e-18
45.572	2.36269	0.0222518	0.067602	0.500003	-0.0123966	0.5	6.93889e-18
45.593	2.37317	0.0229597	0.0673323	0.499951	-0.0120755	0.5	6.93889e-18
45.614	2.38364	0.0236649	0.0670787	0.500086	-0.0121077	0.5	6.93889e-18
45.635	2.39412	0.0243674	0.0668221	0.499997	-0.0128881	0.5	6.93889e-18
45.656	2.4046	0.0250672	0.066554	0.499932	-0.0122511	0.5	6.93889e-18
45.677	2.41507	0.0257642	0.0662969	0.500076	-0.0122198	0.5	6.93889e-18
45.698	2.42555	0.0264585	0.0660398	0.499925	-0.0122912	0.5	6.93889e-18
45.719	2.43603	0.0271501	0.0657805	0.49995	-0.0124571	0.5	6.93889e-18
45.74	2.4465	0.027839	0.0655208	0.500129	-0.0122196	0.5	6.93889e-18
45.761	2.45698	0.0285253	0.0652628	0.4999	-0.0123724	0.5	6.93889e-18
45.78	2.46746	0.0292087	0.0650022	0.500016	-0.0124564	0.5	6.93889e-18
45.803	2.47794	0.0298895	0.0647418	0.500089	-0.0123497	0.5	6.93889e-18
45.824	2.48841	0.0305675	0.0644818	0.499867	-0.0124049	0.5	6.93889e-18
45.845	2.49889	0.0312427	0.0642215	0.500066	-0.0123898	0.5	6.93889e-18
45.865	2.50937	0.0319153	0.0639621	0.500048	-0.012333	0.5	6.93889e-18
